"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"QDPTJSS","系统软件开发所666","13723937","13723699","知识汇总","测试知识","2","10","系统软件开发所666 Home / 知识汇总 / 测试知识","测试与验证","2017-03-25 15:30:21","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13723937"
"QDPTJSS","系统软件开发所666","13723947","13723699","知识汇总","技术分享","2","11","系统软件开发所666 Home / 知识汇总 / 技术分享","其他","2017-03-25 15:30:23","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13723947"
"QDPTJSS","系统软件开发所666","13723999","13723699","知识汇总","License key","2","12","系统软件开发所666 Home / 知识汇总 / License key","其他","2017-03-25 15:30:33","冯美美","否","http://dmtks.hisense.com/display/QDPTJSS/License+key"
"QDPTJSS","系统软件开发所666","13724007","13723699","知识汇总","Document Center","2","13","系统软件开发所666 Home / 知识汇总 / Document Center","其他","2017-03-25 15:30:34","冯美美","否","http://dmtks.hisense.com/display/QDPTJSS/Document+Center"
"QDPTJSS","系统软件开发所666","13724039","13723699","知识汇总","其他","2","14","系统软件开发所666 Home / 知识汇总 / 其他","其他","2017-03-25 15:30:37","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13724039"
"QDPTJSS","系统软件开发所666","13724041","13723699","知识汇总","部门图书","2","15","系统软件开发所666 Home / 知识汇总 / 部门图书","其他","2017-03-25 15:30:38","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13724041"
"QDPTJSS","系统软件开发所666","23434589","13723699","知识汇总","linux关键技术","2","16","系统软件开发所666 Home / 知识汇总 / linux关键技术","其他","2018-06-16 09:43:47","未知用户 (wanglei47)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=23434589"
"QDPTJSS","系统软件开发所666","220348367","13723699","知识汇总","POC代码树搭建指南","2","17","系统软件开发所666 Home / 知识汇总 / POC代码树搭建指南","规范与流程","2023-10-17 14:48:39","赵静","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=220348367"
"QDPTJSS","系统软件开发所666","14517683","13723344","系统软件开发所666 Home","科室空间","1","18","系统软件开发所666 Home / 科室空间","其他","2019-04-01 09:48:32","初德进","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14517683"
"QDPTJSS","系统软件开发所666","136909295","14517683","科室空间","common-测试","2","1","系统软件开发所666 Home / 科室空间 / common-测试","测试与验证","2023-01-12 15:51:10","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=136909295"
"QDPTJSS","系统软件开发所666","194361784","14517683","科室空间","common-项目信息","2","2","系统软件开发所666 Home / 科室空间 / common-项目信息","项目管理","2023-01-12 15:51:44","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194361784"
"QDPTJSS","系统软件开发所666","14517685","14517683","科室空间","外设驱动开发室","2","3","系统软件开发所666 Home / 科室空间 / 外设驱动开发室","其他","2021-06-02 17:53:34","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14517685"
"QDPTJSS","系统软件开发所666","5832801","14517683","科室空间","海外音视频驱动室","2","4","系统软件开发所666 Home / 科室空间 / 海外音视频驱动室","其他","2019-09-12 16:53:31","万兴振","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5832801"
"QDPTJSS","系统软件开发所666","50824200","14517683","科室空间","软件配置管理室","2","5","系统软件开发所666 Home / 科室空间 / 软件配置管理室","项目管理","2021-11-05 10:13:33","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=50824200"
"QDPTJSS","系统软件开发所666","13724042","13723344","系统软件开发所666 Home","部门工作","1","19","系统软件开发所666 Home / 部门工作","其他","2017-03-25 15:30:38","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13724042"
"QDPTJSS","系统软件开发所666","14518203","13724042","部门工作","01 部门管理","2","1","系统软件开发所666 Home / 部门工作 / 01 部门管理","项目管理","2021-08-11 21:20:59","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14518203"
"QDPTJSS","系统软件开发所666","54103445","13724042","部门工作","02 门禁权限管理","2","2","系统软件开发所666 Home / 部门工作 / 02 门禁权限管理","项目管理","2021-11-02 11:22:51","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=54103445"
"QDPTJSS","系统软件开发所666","77136281","13724042","部门工作","04 新员工入职参考","2","3","系统软件开发所666 Home / 部门工作 / 04 新员工入职参考","其他","2021-11-02 11:23:14","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=77136281"
"QDPTJSS","系统软件开发所666","107055794","13724042","部门工作","05 软件研发部技能提升月活动","2","4","系统软件开发所666 Home / 部门工作 / 05 软件研发部技能提升月活动","其他","2021-11-02 11:23:23","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=107055794"
"QDPTJSS","系统软件开发所666","128353010","13724042","部门工作","06 所内事宜管理分工","2","5","系统软件开发所666 Home / 部门工作 / 06 所内事宜管理分工","项目管理","2022-02-22 18:06:20","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=128353010"
"QDPTJSS","系统软件开发所666","136153150","13724042","部门工作","07  座位表","2","6","系统软件开发所666 Home / 部门工作 / 07  座位表","其他","2021-11-02 11:23:52","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=136153150"
"QDPTJSS","系统软件开发所666","142577931","13724042","部门工作","10 月度任务书模板","2","7","系统软件开发所666 Home / 部门工作 / 10 月度任务书模板","规范与流程","2025-03-01 14:18:48","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=142577931"
"QDPTJSS","系统软件开发所666","194351679","13724042","部门工作","09 信息统计","2","8","系统软件开发所666 Home / 部门工作 / 09 信息统计","数据与质量","2023-01-09 21:13:22","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=194351679"
"QDPTJSS","系统软件开发所666","60067915","13724042","部门工作","08 电视驱动软件所 - 签证信息看板","2","9","系统软件开发所666 Home / 部门工作 / 08 电视驱动软件所 - 签证信息看板","其他","2021-11-02 11:24:01","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=60067915"
"QDPTJSS","系统软件开发所666","66392423","13724042","部门工作","资产管理","2","10","系统软件开发所666 Home / 部门工作 / 资产管理","项目管理","2022-06-14 16:19:55","窦学鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=66392423"
"QDPTJSS","系统软件开发所666","91623749","13723344","系统软件开发所666 Home","重点项目管理","1","20","系统软件开发所666 Home / 重点项目管理","项目管理","2020-11-02 09:24:32","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=91623749"
"QDPTJSS","系统软件开发所666","110010012","91623749","重点项目管理","2020年终问题点复盘","2","1","系统软件开发所666 Home / 重点项目管理 / 2020年终问题点复盘","问题与复盘","2021-01-06 14:47:03","未知用户 (wangshuangyou1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110010012"
"QDPTJSS","系统软件开发所666","182059345","91623749","重点项目管理","2022年国庆加班日报","2","2","系统软件开发所666 Home / 重点项目管理 / 2022年国庆加班日报","项目管理","2022-10-08 10:17:39","邱祉凯","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=182059345"
"QDPTJSS","系统软件开发所666","116163972","91623749","重点项目管理","6886 android eMMC问题调查","2","3","系统软件开发所666 Home / 重点项目管理 / 6886 android eMMC问题调查","问题与复盘","2021-02-18 16:32:03","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=116163972"
"QDPTJSS","系统软件开发所666","105578678","91623749","重点项目管理","72671D平台","2","4","系统软件开发所666 Home / 重点项目管理 / 72671D平台","项目管理","2021-05-08 19:51:20","未知用户 (zhangdongdong6)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=105578678"
"QDPTJSS","系统软件开发所666","76448518","91623749","重点项目管理","MT9602平台进度管理","2","5","系统软件开发所666 Home / 重点项目管理 / MT9602平台进度管理","项目管理","2019-12-30 14:19:15","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=76448518"
"QDPTJSS","系统软件开发所666","105579079","91623749","重点项目管理","MT9980_9900_TVS 重点事项管理","2","6","系统软件开发所666 Home / 重点项目管理 / MT9980_9900_TVS 重点事项管理","项目管理","2020-11-02 13:39:43","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=105579079"
"QDPTJSS","系统软件开发所666","133989729","91623749","重点项目管理","MTK 9652平台BIST0-FAIL问题跟踪处理","2","7","系统软件开发所666 Home / 重点项目管理 / MTK 9652平台BIST0-FAIL问题跟踪处理","问题与复盘","2021-08-16 10:08:58","邱祉凯","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=133989729"
"QDPTJSS","系统软件开发所666","91624011","91623749","重点项目管理","研发中心管理项目 - 研发效率 - 低效工作梳理","2","8","系统软件开发所666 Home / 重点项目管理 / 研发中心管理项目 - 研发效率 - 低效工作梳理","项目管理","2020-06-22 11:44:58","贾桂丽","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=91624011"
"QDPTJSS","系统软件开发所666","48169329","13723344","系统软件开发所666 Home","预研项目管理","1","21","系统软件开发所666 Home / 预研项目管理","项目管理","2019-07-10 14:36:09","李增波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=48169329"
"QDPTJSS","系统软件开发所666","48169331","48169329","预研项目管理","2019年","2","1","系统软件开发所666 Home / 预研项目管理 / 2019年","项目管理","2019-09-23 18:44:08","未知用户 (hezhifeng1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=48169331"
"QDPTJSS","系统软件开发所666","86540651","48169329","预研项目管理","2020年","2","2","系统软件开发所666 Home / 预研项目管理 / 2020年","项目管理","2020-04-20 10:55:00","未知用户 (juweiming)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=86540651"
"QDPTJSS","系统软件开发所666","112134727","48169329","预研项目管理","2021年","2","3","系统软件开发所666 Home / 预研项目管理 / 2021年","项目管理","2021-01-05 09:12:12","未知用户 (juweiming)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=112134727"
"QDPTJSS","系统软件开发所666","147828957","48169329","预研项目管理","2022年","2","4","系统软件开发所666 Home / 预研项目管理 / 2022年","项目管理","2021-12-18 14:10:05","曹圆圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=147828957"
"QDPTJSS","系统软件开发所666","4489519","13723344","系统软件开发所666 Home","驱动技术积累","1","22","系统软件开发所666 Home / 驱动技术积累","其他","2017-04-12 08:41:05","初德进","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489519"
"QDPTJSS","系统软件开发所666","4490026","4489519","驱动技术积累","2016十一产品总结","2","1","系统软件开发所666 Home / 驱动技术积累 / 2016十一产品总结","其他","2016-11-21 15:22:29","左剑","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4490026"
"QDPTJSS","系统软件开发所666","14713358","4489519","驱动技术积累","2017五一总结","2","2","系统软件开发所666 Home / 驱动技术积累 / 2017五一总结","其他","2017-05-09 20:02:09","李增波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14713358"
"QDPTJSS","系统软件开发所666","82578026","4489519","驱动技术积累","6886项目总结","2","3","系统软件开发所666 Home / 驱动技术积累 / 6886项目总结","项目管理","2020-03-18 09:12:42","未知用户 (sunkaihong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=82578026"
"QDPTJSS","系统软件开发所666","97913835","4489519","驱动技术积累","交办任务","2","4","系统软件开发所666 Home / 驱动技术积累 / 交办任务","项目管理","2020-08-19 08:56:16","未知用户 (juweiming)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=97913835"
"QDPTJSS","系统软件开发所666","49512749","4489519","驱动技术积累","公共技术","2","5","系统软件开发所666 Home / 驱动技术积累 / 公共技术","其他","2019-03-18 10:29:49","初德进","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=49512749"
"QDPTJSS","系统软件开发所666","14519054","4489519","驱动技术积累","成员介绍","2","6","系统软件开发所666 Home / 驱动技术积累 / 成员介绍","其他","2021-12-24 12:25:19","左剑","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14519054"
"QDPTJSS","系统软件开发所666","4489496","4489519","驱动技术积累","电视中间件","2","7","系统软件开发所666 Home / 驱动技术积累 / 电视中间件","其他","2016-11-07 11:00:18","左剑","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489496"
"QDPTJSS","系统软件开发所666","80449578","4489519","驱动技术积累","经典案例","2","8","系统软件开发所666 Home / 驱动技术积累 / 经典案例","其他","2020-02-19 15:36:23","未知用户 (chengzhi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=80449578"
