"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"DZKJDSHWKF","产品线运营中心深圳研发部","14538907","14533662","7、培训提升","培训资料","2","2","产品线深圳研发中心电视开发所 主页 / 7、培训提升 / 培训资料","培训与知识","2018-11-23 09:58:41","未知用户 (luochangliang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14538907"
"DZKJDSHWKF","产品线运营中心深圳研发部","15571723","13716871","产品线深圳研发中心电视开发所 主页","8、创新提案","1","9","产品线深圳研发中心电视开发所 主页 / 8、创新提案","其他","2021-09-26 16:19:55","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15571723"
"DZKJDSHWKF","产品线运营中心深圳研发部","15573046","15571723","8、创新提案","16年创新提案","2","1","产品线深圳研发中心电视开发所 主页 / 8、创新提案 / 16年创新提案","其他","2017-08-03 13:58:00","曹波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15573046"
"DZKJDSHWKF","产品线运营中心深圳研发部","15573058","15571723","8、创新提案","17年创新提案","2","2","产品线深圳研发中心电视开发所 主页 / 8、创新提案 / 17年创新提案","其他","2017-08-03 13:54:26","曹波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15573058"
"DZKJDSHWKF","产品线运营中心深圳研发部","38176741","15571723","8、创新提案","18年创新提案","2","3","产品线深圳研发中心电视开发所 主页 / 8、创新提案 / 18年创新提案","其他","2018-11-20 17:59:33","未知用户 (luolongchao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=38176741"
"DZKJDSHWKF","产品线运营中心深圳研发部","15574348","15571723","8、创新提案","以往获奖创新提案","2","4","产品线深圳研发中心电视开发所 主页 / 8、创新提案 / 以往获奖创新提案","其他","2017-08-04 14:56:37","曹波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15574348"
"DZKJDSHWKF","产品线运营中心深圳研发部","15571725","13716871","产品线深圳研发中心电视开发所 主页","9、发明专利","1","10","产品线深圳研发中心电视开发所 主页 / 9、发明专利","其他","2021-09-26 16:20:04","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15571725"
"DZKJDSHWKF","产品线运营中心深圳研发部","15591407","15571725","9、发明专利","16年专利提交","2","1","产品线深圳研发中心电视开发所 主页 / 9、发明专利 / 16年专利提交","其他","2017-08-28 18:01:48","未知用户 (luolongchao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15591407"
"DZKJDSHWKF","产品线运营中心深圳研发部","15591410","15571725","9、发明专利","17年专利提交","2","2","产品线深圳研发中心电视开发所 主页 / 9、发明专利 / 17年专利提交","其他","2017-08-28 18:03:41","未知用户 (luolongchao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15591410"
"DZKJDSHWKF","产品线运营中心深圳研发部","15591415","15571725","9、发明专利","17年专利申请任务分配表","2","3","产品线深圳研发中心电视开发所 主页 / 9、发明专利 / 17年专利申请任务分配表","项目管理","2017-08-28 18:11:08","未知用户 (luolongchao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15591415"
"DZKJDSHWKF","产品线运营中心深圳研发部","15591404","15571725","9、发明专利","专利模板","2","4","产品线深圳研发中心电视开发所 主页 / 9、发明专利 / 专利模板","规范与流程","2017-08-28 18:10:30","未知用户 (luolongchao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15591404"
"DZKJDSHWKF","产品线运营中心深圳研发部","139069849","13716871","产品线深圳研发中心电视开发所 主页","10、样机管理（项目+市场）","1","11","产品线深圳研发中心电视开发所 主页 / 10、样机管理（项目+市场）","项目管理","2021-09-26 16:23:45","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139069849"
"DZKJDSHWKF","产品线运营中心深圳研发部","15761902","139069849","10、样机管理（项目+市场）","1、样机管理（市场）","2","1","产品线深圳研发中心电视开发所 主页 / 10、样机管理（项目+市场） / 1、样机管理（市场）","项目管理","2021-09-26 16:24:01","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15761902"
"DZKJDSHWKF","产品线运营中心深圳研发部","139069869","139069849","10、样机管理（项目+市场）","2、项目样机管理","2","2","产品线深圳研发中心电视开发所 主页 / 10、样机管理（项目+市场） / 2、项目样机管理","项目管理","2021-09-26 16:28:07","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139069869"
"DZKJDSHWKF","产品线运营中心深圳研发部","139069917","13716871","产品线深圳研发中心电视开发所 主页","11、5S管理","1","12","产品线深圳研发中心电视开发所 主页 / 11、5S管理","项目管理","2021-09-26 16:48:15","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139069917"
"DZKJDSHWKF","产品线运营中心深圳研发部","13721220","13716871","产品线深圳研发中心电视开发所 主页","12、团队建设(彭芬)","1","13","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬)","其他","2021-09-26 16:25:24","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13721220"
"DZKJDSHWKF","产品线运营中心深圳研发部","13721259","13721220","12、团队建设(彭芬)","2017踏春活动方案","2","1","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2017踏春活动方案","设计与架构","2017-04-11 11:46:29","未知用户 (shizimin)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13721259"
"DZKJDSHWKF","产品线运营中心深圳研发部","14825325","13721220","12、团队建设(彭芬)","2017年7月1日 香港烟花汇演攻略","2","2","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2017年7月1日 香港烟花汇演攻略","其他","2017-06-29 15:00:21","唐杏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14825325"
"DZKJDSHWKF","产品线运营中心深圳研发部","15576265","13721220","12、团队建设(彭芬)","2017 电视开发所第三季度活动","2","3","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2017 电视开发所第三季度活动","其他","2017-08-10 13:54:20","未知用户 (zhangwei61)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15576265"
"DZKJDSHWKF","产品线运营中心深圳研发部","15589163","13721220","12、团队建设(彭芬)","电视开发所员工生日会礼品券领取登记表","2","4","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 电视开发所员工生日会礼品券领取登记表","其他","2017-09-04 17:06:32","唐杏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15589163"
"DZKJDSHWKF","产品线运营中心深圳研发部","31131034","13721220","12、团队建设(彭芬)","2018  9月 部门活动计划","2","5","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2018  9月 部门活动计划","版本与计划","2018-09-04 18:43:42","唐杏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=31131034"
"DZKJDSHWKF","产品线运营中心深圳研发部","46795668","13721220","12、团队建设(彭芬)","茶歇购买记录","2","6","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 茶歇购买记录","其他","2020-04-14 15:12:27","唐杏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=46795668"
"DZKJDSHWKF","产品线运营中心深圳研发部","70783231","13721220","12、团队建设(彭芬)","凤凰山一日游","2","7","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 凤凰山一日游","其他","2019-11-08 14:01:34","赖艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=70783231"
"DZKJDSHWKF","产品线运营中心深圳研发部","19108606","13721220","12、团队建设(彭芬)","阳朔春之行-照片","2","8","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 阳朔春之行-照片","其他","2018-04-28 16:01:18","未知用户 (xieweilong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=19108606"
"DZKJDSHWKF","产品线运营中心深圳研发部","14519483","13721220","12、团队建设(彭芬)","活动内容","2","9","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 活动内容","其他","2021-09-26 16:09:18","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14519483"
"DZKJDSHWKF","产品线运营中心深圳研发部","139072503","13721220","12、团队建设(彭芬)","2021惠州富力南昆山温泉养生谷","2","10","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2021惠州富力南昆山温泉养生谷","其他","2021-09-27 15:04:20","彭芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139072503"
"DZKJDSHWKF","产品线运营中心深圳研发部","139072517","13721220","12、团队建设(彭芬)","2020年终自选小礼物","2","11","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 2020年终自选小礼物","其他","2021-09-27 15:07:12","彭芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139072517"
"DZKJDSHWKF","产品线运营中心深圳研发部","139072546","13721220","12、团队建设(彭芬)","视像科技2021年“慈善一日捐”","2","12","产品线深圳研发中心电视开发所 主页 / 12、团队建设(彭芬) / 视像科技2021年“慈善一日捐”","其他","2021-09-27 15:11:38","彭芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139072546"
"DZKJDSHWKF","产品线运营中心深圳研发部","19661241","13716871","产品线深圳研发中心电视开发所 主页","13、青岛、深圳、江门三地管理","1","14","产品线深圳研发中心电视开发所 主页 / 13、青岛、深圳、江门三地管理","项目管理","2021-09-26 16:32:49","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=19661241"
"DZKJDSHWKF","产品线运营中心深圳研发部","19661243","19661241","13、青岛、深圳、江门三地管理","Confluence两地同步","2","1","产品线深圳研发中心电视开发所 主页 / 13、青岛、深圳、江门三地管理 / Confluence两地同步","项目管理","2018-05-02 11:38:27","未知用户 (shizimin)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=19661243"
"DZKJDSHWKF","产品线运营中心深圳研发部","15576372","13716871","产品线深圳研发中心电视开发所 主页","14、信息收集及相关报告（包括出差报告）","1","15","产品线深圳研发中心电视开发所 主页 / 14、信息收集及相关报告（包括出差报告）","其他","2019-02-14 09:59:42","未知用户 (xiedaigen)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15576372"
"DZKJDSHWKF","产品线运营中心深圳研发部","46106488","15576372","14、信息收集及相关报告（包括出差报告）","1、广州、深圳相关展会信息","2","1","产品线深圳研发中心电视开发所 主页 / 14、信息收集及相关报告（包括出差报告） / 1、广州、深圳相关展会信息","其他","2019-02-14 10:01:02","未知用户 (xiedaigen)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=46106488"
"DZKJDSHWKF","产品线运营中心深圳研发部","46106499","15576372","14、信息收集及相关报告（包括出差报告）","2、相关报告（包括出差报告）","2","2","产品线深圳研发中心电视开发所 主页 / 14、信息收集及相关报告（包括出差报告） / 2、相关报告（包括出差报告）","其他","2019-03-07 19:16:27","未知用户 (xiedaigen)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=46106499"
"DZKJDSHWKF","产品线运营中心深圳研发部","29229388","13716871","产品线深圳研发中心电视开发所 主页","15、深研项目预研","1","16","产品线深圳研发中心电视开发所 主页 / 15、深研项目预研","项目管理","2022-10-31 17:25:28","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=29229388"
"DZKJDSHWKF","产品线运营中心深圳研发部","59443831","29229388","15、深研项目预研","1、调研计划","2","1","产品线深圳研发中心电视开发所 主页 / 15、深研项目预研 / 1、调研计划","版本与计划","2022-12-16 10:25:59","未知用户 (lvyan5)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=59443831"
"DZKJDSHWKF","产品线运营中心深圳研发部","186138292","29229388","15、深研项目预研","2、调研总结","2","2","产品线深圳研发中心电视开发所 主页 / 15、深研项目预研 / 2、调研总结","项目管理","2022-12-02 14:30:33","未知用户 (lvyan5)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=186138292"
"DZKJDSHWKF","产品线运营中心深圳研发部","216387041","13716871","产品线深圳研发中心电视开发所 主页","16、休假登记（用于人工时统计）","1","17","产品线深圳研发中心电视开发所 主页 / 16、休假登记（用于人工时统计）","数据与质量","2026-04-01 19:03:50","吴水喜","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=216387041"
"DZKJDSHWKF","产品线运营中心深圳研发部","229108137","13716871","产品线深圳研发中心电视开发所 主页","17、面板损坏记录","1","18","产品线深圳研发中心电视开发所 主页 / 17、面板损坏记录","其他","2024-02-01 11:11:20","曹波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=229108137"
"DZKJDSHWKF","产品线运营中心深圳研发部","328522831","13716871","产品线深圳研发中心电视开发所 主页","18、周末加班登记说明","1","19","产品线深圳研发中心电视开发所 主页 / 18、周末加班登记说明","其他","2025-09-29 17:38:49","吴利华(William Wu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=328522831"
"DZKJDSHWKF","产品线运营中心深圳研发部","14722031","13716871","产品线深圳研发中心电视开发所 主页","10、平面设计（杨芳）","1","20","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳）","设计与架构","2023-08-17 15:30:31","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14722031"
"DZKJDSHWKF","产品线运营中心深圳研发部","27918922","14722031","10、平面设计（杨芳）","01. 变更过程管理(2024~)","2","1","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 01. 变更过程管理(2024~)","设计与架构","2025-01-08 15:09:19","金梦圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=27918922"
"DZKJDSHWKF","产品线运营中心深圳研发部","20808379","14722031","10、平面设计（杨芳）","02. 任务单(2025)","2","2","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 02. 任务单(2025)","设计与架构","2025-12-29 10:08:44","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=20808379"
"DZKJDSHWKF","产品线运营中心深圳研发部","15569150","14722031","10、平面设计（杨芳）","03. 产品线用户文档项目(2026~)","2","3","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 03. 产品线用户文档项目(2026~)","设计与架构","2026-05-06 15:11:08","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15569150"
"DZKJDSHWKF","产品线运营中心深圳研发部","15569219","14722031","10、平面设计（杨芳）","04. 产品线存放箱项目(2025)","2","4","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 04. 产品线存放箱项目(2025)","设计与架构","2026-03-30 10:02:16","金梦圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15569219"
"DZKJDSHWKF","产品线运营中心深圳研发部","77138519","14722031","10、平面设计（杨芳）","05. Roku 印刷品明细(2024)","2","5","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 05. Roku 印刷品明细(2024)","设计与架构","2025-07-02 19:20:23","金梦圆","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=77138519"
"DZKJDSHWKF","产品线运营中心深圳研发部","145721662","14722031","10、平面设计（杨芳）","06. 平面常用规范","2","6","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 06. 平面常用规范","设计与架构","2023-12-18 15:42:34","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=145721662"
"DZKJDSHWKF","产品线运营中心深圳研发部","222310730","14722031","10、平面设计（杨芳）","07. 产品线分工","2","7","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 07. 产品线分工","设计与架构","2024-02-05 14:08:52","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=222310730"
"DZKJDSHWKF","产品线运营中心深圳研发部","224680150","14722031","10、平面设计（杨芳）","08. 2024年培训点检","2","8","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 08. 2024年培训点检","设计与架构","2023-11-24 17:54:14","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224680150"
"DZKJDSHWKF","产品线运营中心深圳研发部","224680328","14722031","10、平面设计（杨芳）","09. 印刷品模板更新维护记录","2","9","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 09. 印刷品模板更新维护记录","设计与架构","2024-08-22 13:57:43","未知用户 (songaiyu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=224680328"
"DZKJDSHWKF","产品线运营中心深圳研发部","226952426","14722031","10、平面设计（杨芳）","10. 提效降本通用化","2","10","产品线深圳研发中心电视开发所 主页 / 10、平面设计（杨芳） / 10. 提效降本通用化","设计与架构","2024-04-29 16:36:36","杨芳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226952426"
"DZKJDSHWKF","产品线运营中心深圳研发部","243904068","13716871","产品线深圳研发中心电视开发所 主页","5、各专业雷区","1","21","产品线深圳研发中心电视开发所 主页 / 5、各专业雷区","其他","2024-06-13 12:52:43","曹波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=243904068"
"DZKJDSHWKF","产品线运营中心深圳研发部","139069731","13716871","产品线深圳研发中心电视开发所 主页","深圳研发中心 电视交付测试室（吴国柱）","1","22","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱）","测试与验证","2021-10-08 13:46:51","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139069731"
"DZKJDSHWKF","产品线运营中心深圳研发部","176305659","139069731","深圳研发中心 电视交付测试室（吴国柱）","00_科室简介","2","1","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 00_科室简介","测试与验证","2025-07-18 16:59:22","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=176305659"
"DZKJDSHWKF","产品线运营中心深圳研发部","176312423","139069731","深圳研发中心 电视交付测试室（吴国柱）","01_新员工入职指引","2","2","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 01_新员工入职指引","测试与验证","2022-10-24 20:16:09","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=176312423"
"DZKJDSHWKF","产品线运营中心深圳研发部","176306588","139069731","深圳研发中心 电视交付测试室（吴国柱）","02_基础管理工作要求","2","3","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 02_基础管理工作要求","测试与验证","2022-08-27 16:26:56","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=176306588"
"DZKJDSHWKF","产品线运营中心深圳研发部","141074010","139069731","深圳研发中心 电视交付测试室（吴国柱）","03_任职资格及职衔晋升","2","4","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 03_任职资格及职衔晋升","测试与验证","2022-08-27 16:27:23","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=141074010"
"DZKJDSHWKF","产品线运营中心深圳研发部","136914359","139069731","深圳研发中心 电视交付测试室（吴国柱）","04_周会纪要及重点任务完成情况","2","5","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 04_周会纪要及重点任务完成情况","测试与验证","2022-08-27 16:27:49","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=136914359"
"DZKJDSHWKF","产品线运营中心深圳研发部","159616993","139069731","深圳研发中心 电视交付测试室（吴国柱）","05_LIT业务","2","6","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 05_LIT业务","测试与验证","2022-08-27 16:29:11","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=159616993"
"DZKJDSHWKF","产品线运营中心深圳研发部","160370469","139069731","深圳研发中心 电视交付测试室（吴国柱）","06_SIT业务","2","7","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 06_SIT业务","测试与验证","2022-08-27 16:29:38","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160370469"
"DZKJDSHWKF","产品线运营中心深圳研发部","160370456","139069731","深圳研发中心 电视交付测试室（吴国柱）","08_硬件测试业务","2","8","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 08_硬件测试业务","测试与验证","2025-10-31 19:23:03","王忠","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=160370456"
"DZKJDSHWKF","产品线运营中心深圳研发部","164083586","139069731","深圳研发中心 电视交付测试室（吴国柱）","09_知识分享&培训","2","9","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 09_知识分享&培训","测试与验证","2024-03-29 09:19:37","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=164083586"
"DZKJDSHWKF","产品线运营中心深圳研发部","164083579","139069731","深圳研发中心 电视交付测试室（吴国柱）","10_预研创新","2","10","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 10_预研创新","测试与验证","2022-08-27 16:36:11","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=164083579"
"DZKJDSHWKF","产品线运营中心深圳研发部","149990098","139069731","深圳研发中心 电视交付测试室（吴国柱）","11_科室信息统计","2","11","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 11_科室信息统计","测试与验证","2022-08-27 16:35:59","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=149990098"
"DZKJDSHWKF","产品线运营中心深圳研发部","140354449","139069731","深圳研发中心 电视交付测试室（吴国柱）","待整理","2","12","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 待整理","测试与验证","2022-03-10 09:35:34","王忠","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=140354449"
"DZKJDSHWKF","产品线运营中心深圳研发部","178587689","139069731","深圳研发中心 电视交付测试室（吴国柱）","13_新员工培养","2","13","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 13_新员工培养","测试与验证","2022-09-05 11:56:28","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=178587689"
"DZKJDSHWKF","产品线运营中心深圳研发部","196567399","139069731","深圳研发中心 电视交付测试室（吴国柱）","12_过程管理","2","14","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 12_过程管理","测试与验证","2023-02-04 14:08:18","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=196567399"
"DZKJDSHWKF","产品线运营中心深圳研发部","216384588","139069731","深圳研发中心 电视交付测试室（吴国柱）","新PLM使用操作指导共享","2","15","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 新PLM使用操作指导共享","测试与验证","2023-06-19 17:45:35","吴国柱","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=216384588"
"DZKJDSHWKF","产品线运营中心深圳研发部","297496003","139069731","深圳研发中心 电视交付测试室（吴国柱）","015—提效收集","2","16","产品线深圳研发中心电视开发所 主页 / 深圳研发中心 电视交付测试室（吴国柱） / 015—提效收集","测试与验证","2025-04-25 15:27:37","赖艳梅","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=297496003"
