"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"YFZXJSSL","视像科技研发中心技术沙龙","50138504","41978520","2019年","第18期 耳机选型及对人耳听力损伤影响介绍","2","39","视像科技研发中心技术沙龙 主页 / 2019年 / 第18期 耳机选型及对人耳听力损伤影响介绍","其他","2019-03-28 09:58:37","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=50138504"
"YFZXJSSL","视像科技研发中心技术沙龙","50138509","41978520","2019年","第19期 不同设备之间的数据传输功能技术调研","2","40","视像科技研发中心技术沙龙 主页 / 2019年 / 第19期 不同设备之间的数据传输功能技术调研","数据与质量","2019-03-28 09:59:32","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=50138509"
"YFZXJSSL","视像科技研发中心技术沙龙","76452404","146968877","视像科技研发中心技术沙龙 主页","2020年","1","3","视像科技研发中心技术沙龙 主页 / 2020年","其他","2020-01-02 15:17:15","未知用户 (sunliping1)","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=76452404"
"YFZXJSSL","视像科技研发中心技术沙龙","111449138","76452404","2020年","第100期 WiFi6 技术分享","2","1","视像科技研发中心技术沙龙 主页 / 2020年 / 第100期 WiFi6 技术分享","其他","2020-12-30 16:54:04","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=111449138"
"YFZXJSSL","视像科技研发中心技术沙龙","111449156","76452404","2020年","第101期 基于soundcheck的声学测试","2","2","视像科技研发中心技术沙龙 主页 / 2020年 / 第101期 基于soundcheck的声学测试","测试与验证","2020-12-30 16:59:08","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=111449156"
"YFZXJSSL","视像科技研发中心技术沙龙","111450761","76452404","2020年","第102期 手机防水膜生产测试方法","2","3","视像科技研发中心技术沙龙 主页 / 2020年 / 第102期 手机防水膜生产测试方法","测试与验证","2020-12-31 15:08:40","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=111450761"
"YFZXJSSL","视像科技研发中心技术沙龙","85954367","76452404","2020年","第10期 扬声器和MIC密封测试技术分享","2","4","视像科技研发中心技术沙龙 主页 / 2020年 / 第10期 扬声器和MIC密封测试技术分享","测试与验证","2020-04-15 13:39:49","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=85954367"
"YFZXJSSL","视像科技研发中心技术沙龙","85954621","76452404","2020年","第11期 android自动化测试技术分享","2","5","视像科技研发中心技术沙龙 主页 / 2020年 / 第11期 android自动化测试技术分享","测试与验证","2020-04-16 09:33:19","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=85954621"
"YFZXJSSL","视像科技研发中心技术沙龙","85954670","76452404","2020年","第12期 L762项目总结","2","6","视像科技研发中心技术沙龙 主页 / 2020年 / 第12期 L762项目总结","项目管理","2020-04-15 14:05:06","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=85954670"
"YFZXJSSL","视像科技研发中心技术沙龙","86547116","76452404","2020年","第13期 PCB板材参数研究","2","7","视像科技研发中心技术沙龙 主页 / 2020年 / 第13期 PCB板材参数研究","其他","2020-04-23 14:30:31","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=86547116"
"YFZXJSSL","视像科技研发中心技术沙龙","86548964","76452404","2020年","第14期 电视产品整机智能测试平台介绍","2","8","视像科技研发中心技术沙龙 主页 / 2020年 / 第14期 电视产品整机智能测试平台介绍","测试与验证","2020-04-24 13:51:10","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=86548964"
"YFZXJSSL","视像科技研发中心技术沙龙","87167983","76452404","2020年","第15期 DVB常见认证介绍","2","9","视像科技研发中心技术沙龙 主页 / 2020年 / 第15期 DVB常见认证介绍","培训与知识","2021-04-13 19:40:42","未知用户 (zhuyubing)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87167983"
"YFZXJSSL","视像科技研发中心技术沙龙","87169887","76452404","2020年","第16期 广角镜头畸变标定与校正","2","10","视像科技研发中心技术沙龙 主页 / 2020年 / 第16期 广角镜头畸变标定与校正","其他","2020-04-28 13:37:03","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87169887"
"YFZXJSSL","视像科技研发中心技术沙龙","87169890","76452404","2020年","第17期 热管知识交流与分享","2","11","视像科技研发中心技术沙龙 主页 / 2020年 / 第17期 热管知识交流与分享","其他","2020-04-28 13:38:06","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87169890"
"YFZXJSSL","视像科技研发中心技术沙龙","87173056","76452404","2020年","第18期 过孔散热研究","2","12","视像科技研发中心技术沙龙 主页 / 2020年 / 第18期 过孔散热研究","其他","2020-04-29 16:02:42","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87173056"
"YFZXJSSL","视像科技研发中心技术沙龙","87858545","76452404","2020年","第19期 HNR550T项目射频生产方案总结","2","13","视像科技研发中心技术沙龙 主页 / 2020年 / 第19期 HNR550T项目射频生产方案总结","设计与架构","2020-05-09 11:10:25","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87858545"
"YFZXJSSL","视像科技研发中心技术沙龙","76452400","76452404","2020年","第1期 90秒100亿技术演进路线","2","14","视像科技研发中心技术沙龙 主页 / 2020年 / 第1期 90秒100亿技术演进路线","其他","2020-01-02 15:17:45","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=76452400"
"YFZXJSSL","视像科技研发中心技术沙龙","88375540","76452404","2020年","第20期 均温系数（CTS）对手机温度分布的影响","2","15","视像科技研发中心技术沙龙 主页 / 2020年 / 第20期 均温系数（CTS）对手机温度分布的影响","其他","2020-05-11 09:43:42","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=88375540"
"YFZXJSSL","视像科技研发中心技术沙龙","88380281","76452404","2020年","第21期 高速信号预加重去加重讲解与应用","2","16","视像科技研发中心技术沙龙 主页 / 2020年 / 第21期 高速信号预加重去加重讲解与应用","其他","2020-05-13 17:36:58","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=88380281"
"YFZXJSSL","视像科技研发中心技术沙龙","88380929","76452404","2020年","第22期 基于DB平台电视自动化测试介绍","2","17","视像科技研发中心技术沙龙 主页 / 2020年 / 第22期 基于DB平台电视自动化测试介绍","测试与验证","2020-05-14 09:34:35","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=88380929"
"YFZXJSSL","视像科技研发中心技术沙龙","89000119","76452404","2020年","第23期 FPSGO帧率加速技术分享","2","18","视像科技研发中心技术沙龙 主页 / 2020年 / 第23期 FPSGO帧率加速技术分享","其他","2020-05-19 11:24:02","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89000119"
"YFZXJSSL","视像科技研发中心技术沙龙","89000124","76452404","2020年","第24期 结构修模费用培训","2","19","视像科技研发中心技术沙龙 主页 / 2020年 / 第24期 结构修模费用培训","培训与知识","2020-05-19 11:24:35","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89000124"
"YFZXJSSL","视像科技研发中心技术沙龙","89002765","76452404","2020年","第25期  基于vulkan及angle的图形优化分享","2","20","视像科技研发中心技术沙龙 主页 / 2020年 / 第25期  基于vulkan及angle的图形优化分享","其他","2020-05-21 11:24:45","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89002765"
"YFZXJSSL","视像科技研发中心技术沙龙","89002907","76452404","2020年","第26期 散热系统设计","2","21","视像科技研发中心技术沙龙 主页 / 2020年 / 第26期 散热系统设计","设计与架构","2020-12-03 17:08:09","未知用户 (xulianhu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89002907"
"YFZXJSSL","视像科技研发中心技术沙龙","89653585","76452404","2020年","第27期 Dynamic RGB Gamma","2","22","视像科技研发中心技术沙龙 主页 / 2020年 / 第27期 Dynamic RGB Gamma","其他","2020-05-25 09:29:22","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89653585"
"YFZXJSSL","视像科技研发中心技术沙龙","89658217","76452404","2020年","第28期 蓝牙遥控自动配对技术","2","23","视像科技研发中心技术沙龙 主页 / 2020年 / 第28期 蓝牙遥控自动配对技术","其他","2020-05-27 15:15:11","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89658217"
"YFZXJSSL","视像科技研发中心技术沙龙","89658224","76452404","2020年","第29期 终端功耗技术沙龙","2","24","视像科技研发中心技术沙龙 主页 / 2020年 / 第29期 终端功耗技术沙龙","其他","2020-05-27 16:24:51","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89658224"
"YFZXJSSL","视像科技研发中心技术沙龙","77136174","76452404","2020年","第2期 基于Jenkins的自动化测试系统介绍","2","25","视像科技研发中心技术沙龙 主页 / 2020年 / 第2期 基于Jenkins的自动化测试系统介绍","测试与验证","2020-01-06 09:58:50","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=77136174"
"YFZXJSSL","视像科技研发中心技术沙龙","89658228","76452404","2020年","第30期 电视产品烧录方案设计及制作介绍","2","26","视像科技研发中心技术沙龙 主页 / 2020年 / 第30期 电视产品烧录方案设计及制作介绍","设计与架构","2020-05-27 15:18:41","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89658228"
"YFZXJSSL","视像科技研发中心技术沙龙","89658238","76452404","2020年","第31期 画质AI分享","2","27","视像科技研发中心技术沙龙 主页 / 2020年 / 第31期 画质AI分享","其他","2020-05-29 09:19:11","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89658238"
"YFZXJSSL","视像科技研发中心技术沙龙","89660279","76452404","2020年","第32期 手机产品对标竞品生产工艺分析","2","28","视像科技研发中心技术沙龙 主页 / 2020年 / 第32期 手机产品对标竞品生产工艺分析","问题与复盘","2020-05-28 16:47:34","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=89660279"
"YFZXJSSL","视像科技研发中心技术沙龙","90279783","76452404","2020年","第33期 软硬胶设计规范","2","29","视像科技研发中心技术沙龙 主页 / 2020年 / 第33期 软硬胶设计规范","设计与架构","2020-06-02 16:10:08","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90279783"
"YFZXJSSL","视像科技研发中心技术沙龙","90281394","76452404","2020年","第34期 光学摄像头模组构成和组装工艺","2","30","视像科技研发中心技术沙龙 主页 / 2020年 / 第34期 光学摄像头模组构成和组装工艺","其他","2020-06-04 15:52:52","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90281394"
"YFZXJSSL","视像科技研发中心技术沙龙","90281400","76452404","2020年","第35期 Odin浏览器升级的经验分享","2","31","视像科技研发中心技术沙龙 主页 / 2020年 / 第35期 Odin浏览器升级的经验分享","其他","2020-06-03 15:16:02","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90281400"
"YFZXJSSL","视像科技研发中心技术沙龙","90936019","76452404","2020年","第36期 基于MQTT的海外电视自动化测试方法","2","32","视像科技研发中心技术沙龙 主页 / 2020年 / 第36期 基于MQTT的海外电视自动化测试方法","测试与验证","2020-06-10 17:34:28","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=90936019"
"YFZXJSSL","视像科技研发中心技术沙龙","91624428","76452404","2020年","第37期 SI三部曲之一——阻抗","2","33","视像科技研发中心技术沙龙 主页 / 2020年 / 第37期 SI三部曲之一——阻抗","其他","2020-06-17 16:22:51","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=91624428"
"YFZXJSSL","视像科技研发中心技术沙龙","91624435","76452404","2020年","第38期 SMT焊接常见失效与可焊性设计","2","34","视像科技研发中心技术沙龙 主页 / 2020年 / 第38期 SMT焊接常见失效与可焊性设计","设计与架构","2020-06-17 16:23:56","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=91624435"
"YFZXJSSL","视像科技研发中心技术沙龙","91624440","76452404","2020年","第39期 Android双重视界软件功能实现相关分享","2","35","视像科技研发中心技术沙龙 主页 / 2020年 / 第39期 Android双重视界软件功能实现相关分享","其他","2020-06-17 16:24:42","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=91624440"
"YFZXJSSL","视像科技研发中心技术沙龙","77137180","76452404","2020年","第3期 数字移动终端失效问题案例分析","2","36","视像科技研发中心技术沙龙 主页 / 2020年 / 第3期 数字移动终端失效问题案例分析","问题与复盘","2020-01-07 09:17:15","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=77137180"
"YFZXJSSL","视像科技研发中心技术沙龙","92277331","76452404","2020年","第40期 AutoGamma调整基础知识讲解","2","37","视像科技研发中心技术沙龙 主页 / 2020年 / 第40期 AutoGamma调整基础知识讲解","其他","2020-06-23 10:09:42","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=92277331"
"YFZXJSSL","视像科技研发中心技术沙龙","92277336","76452404","2020年","第41期 TCP措施库（结构）培训","2","38","视像科技研发中心技术沙龙 主页 / 2020年 / 第41期 TCP措施库（结构）培训","问题与复盘","2020-06-23 10:11:00","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=92277336"
"YFZXJSSL","视像科技研发中心技术沙龙","92277342","76452404","2020年","第42期 耳机音质与听感探讨","2","39","视像科技研发中心技术沙龙 主页 / 2020年 / 第42期 耳机音质与听感探讨","其他","2020-06-23 10:11:52","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=92277342"
"YFZXJSSL","视像科技研发中心技术沙龙","92277347","76452404","2020年","第43期 移动终端稳定性问题分析","2","40","视像科技研发中心技术沙龙 主页 / 2020年 / 第43期 移动终端稳定性问题分析","问题与复盘","2020-06-23 10:12:37","未知用户 (sunliping1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=92277347"
"YFZXJSSL","视像科技研发中心技术沙龙","116823065","146968877","视像科技研发中心技术沙龙 主页","2021年","1","4","视像科技研发中心技术沙龙 主页 / 2021年","其他","2021-11-30 09:53:29","况成贤","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=116823065"
"YFZXJSSL","视像科技研发中心技术沙龙","112827824","116823065","2021年","第1期 三星55Q700整机结构拆机分析","2","1","视像科技研发中心技术沙龙 主页 / 2021年 / 第1期 三星55Q700整机结构拆机分析","问题与复盘","2021-02-24 15:02:33","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=112827824"
"YFZXJSSL","视像科技研发中心技术沙龙","113476832","116823065","2021年","第2期 Android终端的camera bring up分享","2","2","视像科技研发中心技术沙龙 主页 / 2021年 / 第2期 Android终端的camera bring up分享","其他","2021-02-24 15:03:16","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=113476832"
"YFZXJSSL","视像科技研发中心技术沙龙","113484945","116823065","2021年","第3期 日本市场音场校正功能的比较分析","2","3","视像科技研发中心技术沙龙 主页 / 2021年 / 第3期 日本市场音场校正功能的比较分析","问题与复盘","2021-02-24 15:03:29","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=113484945"
"YFZXJSSL","视像科技研发中心技术沙龙","114202993","116823065","2021年","第4期  紧凑型Soundbar设计","2","4","视像科技研发中心技术沙龙 主页 / 2021年 / 第4期  紧凑型Soundbar设计","设计与架构","2021-02-24 15:03:42","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114202993"
"YFZXJSSL","视像科技研发中心技术沙龙","114203888","116823065","2021年","第5期 VIDDA OS 重构介绍与培训","2","5","视像科技研发中心技术沙龙 主页 / 2021年 / 第5期 VIDDA OS 重构介绍与培训","培训与知识","2021-02-24 15:03:54","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114203888"
"YFZXJSSL","视像科技研发中心技术沙龙","114204154","116823065","2021年","第6期 工装夹具技术​","2","6","视像科技研发中心技术沙龙 主页 / 2021年 / 第6期 工装夹具技术​","其他","2021-02-24 15:04:06","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114204154"
"YFZXJSSL","视像科技研发中心技术沙龙","114920274","116823065","2021年","第7期 聊天分类简介","2","7","视像科技研发中心技术沙龙 主页 / 2021年 / 第7期 聊天分类简介","其他","2021-02-24 15:04:17","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114920274"
"YFZXJSSL","视像科技研发中心技术沙龙","116821701","116823065","2021年","第8期 电视摄像头基本构成与设计选型","2","8","视像科技研发中心技术沙龙 主页 / 2021年 / 第8期 电视摄像头基本构成与设计选型","设计与架构","2021-02-24 15:04:35","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=116821701"
"YFZXJSSL","视像科技研发中心技术沙龙","116823109","116823065","2021年","第9期 OpenMax及Linux Render技术介绍","2","9","视像科技研发中心技术沙龙 主页 / 2021年 / 第9期 OpenMax及Linux Render技术介绍","其他","2021-02-24 15:17:03","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=116823109"
"YFZXJSSL","视像科技研发中心技术沙龙","116824135","116823065","2021年","第10期 日本市场动向：用户问卷调查RIC-Research调査结果","2","10","视像科技研发中心技术沙龙 主页 / 2021年 / 第10期 日本市场动向：用户问卷调查RIC-Research调査结果","其他","2021-02-25 10:06:33","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=116824135"
"YFZXJSSL","视像科技研发中心技术沙龙","116824175","116823065","2021年","第11期 Mini-LED和Micro-LED技术介绍","2","11","视像科技研发中心技术沙龙 主页 / 2021年 / 第11期 Mini-LED和Micro-LED技术介绍","其他","2021-02-25 10:22:53","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=116824175"
"YFZXJSSL","视像科技研发中心技术沙龙","118229114","116823065","2021年","第12期 射频EMC相关PCB设计原则及案例分享","2","12","视像科技研发中心技术沙龙 主页 / 2021年 / 第12期 射频EMC相关PCB设计原则及案例分享","设计与架构","2021-03-09 10:02:47","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=118229114"
"YFZXJSSL","视像科技研发中心技术沙龙","118234418","116823065","2021年","第13期 MWC2021技术趋势及手机隔空充电技术","2","13","视像科技研发中心技术沙龙 主页 / 2021年 / 第13期 MWC2021技术趋势及手机隔空充电技术","其他","2021-03-11 14:42:48","未知用户 (zhaohui5)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=118234418"
"YFZXJSSL","视像科技研发中心技术沙龙","118234977","116823065","2021年","第14期 合金镭雕及氧化研究","2","14","视像科技研发中心技术沙龙 主页 / 2021年 / 第14期 合金镭雕及氧化研究","其他","2021-03-11 16:40:25","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=118234977"
"YFZXJSSL","视像科技研发中心技术沙龙","119705760","116823065","2021年","第15期 WebXR 技术原理及应用","2","15","视像科技研发中心技术沙龙 主页 / 2021年 / 第15期 WebXR 技术原理及应用","其他","2021-03-23 17:53:24","汪超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=119705760"
"YFZXJSSL","视像科技研发中心技术沙龙","119706655","116823065","2021年","第16期 Camera测试原理简介","2","16","视像科技研发中心技术沙龙 主页 / 2021年 / 第16期 Camera测试原理简介","测试与验证","2021-03-24 10:02:52","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=119706655"
"YFZXJSSL","视像科技研发中心技术沙龙","119707485","116823065","2021年","第17期   CCM模组知识介绍","2","17","视像科技研发中心技术沙龙 主页 / 2021年 / 第17期   CCM模组知识介绍","其他","2021-03-24 16:29:29","张术娟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=119707485"
"YFZXJSSL","视像科技研发中心技术沙龙","120520939","116823065","2021年","第18期 IoT模组的生产测试工艺","2","18","视像科技研发中心技术沙龙 主页 / 2021年 / 第18期 IoT模组的生产测试工艺","测试与验证","2021-03-29 09:27:22","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120520939"
"YFZXJSSL","视像科技研发中心技术沙龙","120521362","116823065","2021年","第19期 AIAQ用的分类推测技术","2","19","视像科技研发中心技术沙龙 主页 / 2021年 / 第19期 AIAQ用的分类推测技术","其他","2021-03-29 11:17:44","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120521362"
"YFZXJSSL","视像科技研发中心技术沙龙","120521371","116823065","2021年","第20期 运动机构——链传动基础及设计","2","20","视像科技研发中心技术沙龙 主页 / 2021年 / 第20期 运动机构——链传动基础及设计","设计与架构","2021-04-01 10:10:52","未知用户 (liuyanan6)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120521371"
"YFZXJSSL","视像科技研发中心技术沙龙","120522963","116823065","2021年","第21期 BML业务介绍","2","21","视像科技研发中心技术沙龙 主页 / 2021年 / 第21期 BML业务介绍","其他","2021-03-29 18:17:36","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120522963"
"YFZXJSSL","视像科技研发中心技术沙龙","120523721","116823065","2021年","第22期 DDS预研模块培训","2","22","视像科技研发中心技术沙龙 主页 / 2021年 / 第22期 DDS预研模块培训","培训与知识","2021-04-01 10:01:25","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120523721"
"YFZXJSSL","视像科技研发中心技术沙龙","120527534","116823065","2021年","第23期 风格迁移技术","2","23","视像科技研发中心技术沙龙 主页 / 2021年 / 第23期 风格迁移技术","其他","2021-04-01 09:40:13","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120527534"
"YFZXJSSL","视像科技研发中心技术沙龙","120527745","116823065","2021年","第24期 2021年AWE展总结","2","24","视像科技研发中心技术沙龙 主页 / 2021年 / 第24期 2021年AWE展总结","其他","2021-04-01 17:09:41","未知用户 (liuyanan6)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=120527745"
"YFZXJSSL","视像科技研发中心技术沙龙","121835009","116823065","2021年","第25期 华为nova8se手机天线设计方案分析与探讨","2","25","视像科技研发中心技术沙龙 主页 / 2021年 / 第25期 华为nova8se手机天线设计方案分析与探讨","设计与架构","2021-04-13 16:14:42","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=121835009"
"YFZXJSSL","视像科技研发中心技术沙龙","121835555","116823065","2021年","第26期 DVB-T2 Nodig RF认证测试浅析","2","26","视像科技研发中心技术沙龙 主页 / 2021年 / 第26期 DVB-T2 Nodig RF认证测试浅析","测试与验证","2021-04-13 20:04:44","未知用户 (zhuyubing)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=121835555"
"YFZXJSSL","视像科技研发中心技术沙龙","121837099","116823065","2021年","第27期  LLC拓扑基础","2","27","视像科技研发中心技术沙龙 主页 / 2021年 / 第27期  LLC拓扑基础","其他","2021-04-14 17:57:53","张术娟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=121837099"
"YFZXJSSL","视像科技研发中心技术沙龙","122490678","116823065","2021年","第28期 Ginga应用","2","28","视像科技研发中心技术沙龙 主页 / 2021年 / 第28期 Ginga应用","其他","2021-04-20 16:03:10","徐立红/Molly Xu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=122490678"
"YFZXJSSL","视像科技研发中心技术沙龙","122493101","116823065","2021年","第29期 T30方案(MT9980)的防烧屏对策","2","29","视像科技研发中心技术沙龙 主页 / 2021年 / 第29期 T30方案(MT9980)的防烧屏对策","设计与架构","2021-04-22 10:41:16","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=122493101"
"YFZXJSSL","视像科技研发中心技术沙龙","122496797","116823065","2021年","第30期 专利检索、申请和挖掘案例分析及培训","2","30","视像科技研发中心技术沙龙 主页 / 2021年 / 第30期 专利检索、申请和挖掘案例分析及培训","问题与复盘","2021-04-23 18:29:08","曲军伟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=122496797"
"YFZXJSSL","视像科技研发中心技术沙龙","123241670","116823065","2021年","第31期 电子元器件典型失效案例分享","2","31","视像科技研发中心技术沙龙 主页 / 2021年 / 第31期 电子元器件典型失效案例分享","其他","2021-04-25 14:35:24","未知用户 (wangmaojie)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123241670"
"YFZXJSSL","视像科技研发中心技术沙龙","123243988","116823065","2021年","第32期 虚拟现实介绍与测试方法","2","32","视像科技研发中心技术沙龙 主页 / 2021年 / 第32期 虚拟现实介绍与测试方法","测试与验证","2021-04-26 11:55:15","未知用户 (wangyongxian)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123243988"
"YFZXJSSL","视像科技研发中心技术沙龙","123245784","116823065","2021年","第33期 SLAM技术概述","2","33","视像科技研发中心技术沙龙 主页 / 2021年 / 第33期 SLAM技术概述","其他","2021-04-27 13:08:01","曾杰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123245784"
"YFZXJSSL","视像科技研发中心技术沙龙","123246405","116823065","2021年","第34期 谷歌人脸解锁新框架介绍和失效分析","2","34","视像科技研发中心技术沙龙 主页 / 2021年 / 第34期 谷歌人脸解锁新框架介绍和失效分析","问题与复盘","2021-05-05 19:12:44","未知用户 (zhanghainan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123246405"
"YFZXJSSL","视像科技研发中心技术沙龙","123246739","116823065","2021年","第35期 远场语音技术难点与最新技术进展介绍","2","35","视像科技研发中心技术沙龙 主页 / 2021年 / 第35期 远场语音技术难点与最新技术进展介绍","其他","2021-05-06 14:58:15","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123246739"
"YFZXJSSL","视像科技研发中心技术沙龙","123247959","116823065","2021年","第36期 面向可持续发展的高分子材料循环再利用（华南理工大学何教授）","2","36","视像科技研发中心技术沙龙 主页 / 2021年 / 第36期 面向可持续发展的高分子材料循环再利用（华南理工大学何教授）","其他","2021-04-28 13:13:48","曲军伟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123247959"
"YFZXJSSL","视像科技研发中心技术沙龙","123249077","116823065","2021年","第37期 目标检测综述——自研手势识别算法","2","37","视像科技研发中心技术沙龙 主页 / 2021年 / 第37期 目标检测综述——自研手势识别算法","其他","2021-04-29 18:29:11","岳国华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123249077"
"YFZXJSSL","视像科技研发中心技术沙龙","123995798","116823065","2021年","第38期 TV基础音效以及后处理音效介绍","2","38","视像科技研发中心技术沙龙 主页 / 2021年 / 第38期 TV基础音效以及后处理音效介绍","其他","2021-05-06 14:57:24","张术娟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123995798"
"YFZXJSSL","视像科技研发中心技术沙龙","125471317","116823065","2021年","第39期 TCL 65C12整机结构拆机分析","2","39","视像科技研发中心技术沙龙 主页 / 2021年 / 第39期 TCL 65C12整机结构拆机分析","问题与复盘","2021-05-18 10:05:45","程静","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=125471317"
"YFZXJSSL","视像科技研发中心技术沙龙","125472839","116823065","2021年","第40期 语音交互中的语音识别和声纹识别技术","2","40","视像科技研发中心技术沙龙 主页 / 2021年 / 第40期 语音交互中的语音识别和声纹识别技术","其他","2021-05-18 18:27:12","王军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=125472839"
